event_id,gene_id,gene_symbol,event_label,AS_type,novel_isoform_event,mean_PSI_tumor,mean_PSI_normal,delta_PSI,P_value,P_adj_BH,significance,paper_threshold,direction
ENSG00000139146.14;AF:chr12:31298224-31323944:31324162:31298224-31325836:31326116:-,ENSG00000139146.14,SINHCAF,SINHCAF-AF,AF,False,0.7766566939874106,0.8535560341920926,-0.07689934020468203,0.25212245163653024,0.7960963973100229,Not sig,False,NS
ENSG00000110514.19;SE:chr11:47286534-47288968:47289027-47289391:+,ENSG00000110514.19,MADD,MADD-SE,SE,True,0.18348350340787498,0.10661542979296627,0.0768680736149087,0.10607400855078875,0.6897155250950491,Not sig,False,NS
ENSG00000162517.13;AF:chr1:31635522-31644123:31644601:31635522-31644841:31644876:-,ENSG00000162517.13,PEF1,PEF1-AF,AF,True,0.16523232558749795,0.08842571447668857,0.07680661111080939,0.8314167772372107,0.9845795458619079,Not sig,False,NS
ENSG00000142864.15;A3:chr1:67424977-67425083:67424959-67425083:-,ENSG00000142864.15,SERBP1,SERBP1-A3,A3,False,0.5924132584021525,0.515606806530023,0.07680645187212953,0.4670499778858912,0.8759718279451273,Not sig,False,NS
ENSG00000136830.12;AF:chr9:127531778-127561609:127561895:127531778-127578922:127578989:-,ENSG00000136830.12,NIBAN2,NIBAN2-AF,AF,True,0.10720890613291365,0.030440413631692705,0.07676849250122095,0.6388028895768834,0.9291448674739715,Not sig,False,NS
ENSG00000112701.18;A3:chr6:75634811-75640684:75634811-75640687:+,ENSG00000112701.18,SENP6,SENP6-A3,A3,True,0.7070736275115712,0.6303551923282202,0.07671843518335097,0.3676102019755271,0.8364569925270493,Not sig,False,NS
ENSG00000062194.16;AF:chr5:57173594:57173926-57175448:57174049:57174211-57175448:+,ENSG00000062194.16,GPBP1,GPBP1-AF,AF,True,0.5514438913435935,0.6280930824221417,-0.07664919107854817,0.6577125916625033,0.9441426438562859,Not sig,False,NS
ENSG00000105655.19;RI:chr19:18436330:18436479-18436684:18436877:-,ENSG00000105655.19,ISYNA1,ISYNA1-RI,RI,True,0.22994912354741262,0.15331379938973674,0.07663532415767588,0.2174629767801532,0.7761269414822214,Not sig,False,NS
ENSG00000149257.16;SE:chr11:75562319-75563727:75563770-75566316:+,ENSG00000149257.16,SERPINH1,SERPINH1-SE,SE,False,0.044971770194317584,0.1215811053536875,-0.07660933515936992,0.00014742739200943535,0.2168362081674775,Not sig,False,NS
ENSG00000171302.17;RI:chr17:78991716:78992140-78992410:78993920:-,ENSG00000171302.17,CANT1,CANT1-RI,RI,True,0.940253535384887,0.8636489165976234,0.07660461878726355,0.23557844682906368,0.7766601960650348,Not sig,False,NS
ENSG00000099290.17;SE:chr10:50097802-50099978:50100064-50104042:+,ENSG00000099290.17,WASHC2A,WASHC2A-SE,SE,True,0.7931979604929841,0.8697816269612972,-0.07658366646831316,0.2652560392731017,0.8017067928667956,Not sig,False,NS
ENSG00000092929.13;AF:chr17:75843519-75843663:75843769:75843519-75843819:75844337:-,ENSG00000092929.13,UNC13D,UNC13D-AF,AF,True,0.2929062498972996,0.36942734836676056,-0.07652109846946098,0.5213769718413681,0.9060033674199955,Not sig,False,NS
ENSG00000100031.19;A5:chr22:24603335-24607954:24603321-24607954:+,ENSG00000100031.19,GGT1,GGT1-A5,A5,True,0.441643899812535,0.36521760541750536,0.07642629439502963,0.8952419478690384,0.9945671607681728,Not sig,False,NS
ENSG00000135049.16;A3:chr9:85655320-85657435:85655200-85657435:-,ENSG00000135049.16,AGTPBP1,AGTPBP1-A3,A3,False,0.8225143471543103,0.8989404502336023,-0.07642610307929198,0.3783964765415036,0.8496899971422398,Not sig,False,NS
ENSG00000007376.8;RI:chr16:784974:786377-786827:786928:-,ENSG00000007376.8,RPUSD1,RPUSD1-RI,RI,True,0.17189531643709952,0.09548004079179506,0.07641527564530445,0.01673300899307091,0.5696969821066827,Not sig,False,NS
ENSG00000205531.13;SE:chr11:2945646-2949227:2949264-2951259:-,ENSG00000205531.13,NAP1L4,NAP1L4-SE,SE,True,0.1871691296254095,0.11075463033079365,0.07641449929461584,0.2818074598260357,0.8017067928667956,Not sig,False,NS
ENSG00000137312.15;A5:chr6:30740798-30741190:30740798-30741614:-,ENSG00000137312.15,FLOT1,FLOT1-A5,A5,True,0.9235905862535594,1.0,-0.07640941374644061,0.037771031655357716,0.6438483473630704,Not sig,False,NS
ENSG00000120539.15;SE:chr10:27173259-27180953:27181066-27181480:+,ENSG00000120539.15,MASTL,MASTL-SE,SE,False,0.8432204422323993,0.9196262864973321,-0.0764058442649328,0.42528813203757937,0.8667146427214077,Not sig,False,NS
ENSG00000116698.22;SE:chr1:183546337-183547103:183547252-183549208:+,ENSG00000116698.22,SMG7,SMG7-SE,SE,True,0.23124384573887521,0.3076126941764212,-0.07636884843754596,0.10607400855078875,0.6897155250950491,Not sig,False,NS
ENSG00000091073.20;SE:chr7:76463709-76470300:76470419-76480421:+,ENSG00000091073.20,DTX2,DTX2-SE,SE,False,0.1539101087841615,0.23026648731621277,-0.07635637853205127,0.1342420317945414,0.7386568023574445,Not sig,False,NS
ENSG00000100258.18;RI:chr22:50506782:50507035-50507582:50507702:-,ENSG00000100258.18,LMF2,LMF2-RI,RI,True,0.45085818082064877,0.37450587864839074,0.07635230217225802,0.3676102019755271,0.8364569925270493,Not sig,False,NS
ENSG00000129667.13;A3:chr17:76487909-76501353:76487851-76501353:-,ENSG00000129667.13,RHBDF2,RHBDF2-A3,A3,True,0.9236751032003684,1.0,-0.07632489679963161,0.36555110349851483,0.8364569925270493,Not sig,False,NS
ENSG00000167632.18;SE:chr8:140311374-140360050:140360193-140370964:-,ENSG00000167632.18,TRAPPC9,TRAPPC9-SE,SE,True,0.7684346271128929,0.6921441407145786,0.07629048639831426,0.17912428129146396,0.7387997558145967,Not sig,False,NS
ENSG00000148925.11;SE:chr11:13421838-13445024:13445181-13463092:-,ENSG00000148925.11,BTBD10,BTBD10-SE,SE,False,0.7883783321596781,0.712092019301885,0.07628631285779308,0.41552410437859355,0.8582222258669856,Not sig,False,NS
ENSG00000104529.19;SE:chr8:143581328-143586219:143586290-143586729:-,ENSG00000104529.19,EEF1D,EEF1D-SE,SE,True,0.7309125300954584,0.6546414904926455,0.0762710396028129,0.4670499778858912,0.8759718279451273,Not sig,False,NS
ENSG00000150093.20;MX:chr10:32935558-32935895:32936423-32958145:32935558-32938554:32938730-32958145:-,ENSG00000150093.20,ITGB1,ITGB1-MX,MX,True,0.7692987891307769,0.6930889310375422,0.07620985809323466,0.8951503040146672,0.9945671607681728,Not sig,False,NS
ENSG00000169764.16;AF:chr2:63840969:63841232-63856306:63841896:63842204-63856306:+,ENSG00000169764.16,UGP2,UGP2-AF,AF,False,0.7966989017578453,0.8728988235491797,-0.07619992179133439,0.01673300899307091,0.5696969821066827,Not sig,False,NS
ENSG00000182473.22;SE:chr17:76089320-76090329:76090397-76091143:-,ENSG00000182473.22,EXOC7,EXOC7-SE,SE,False,0.8873157414682542,0.8111180472184277,0.07619769424982648,0.845105021531983,0.9945671607681728,Not sig,False,NS
ENSG00000206075.14;SE:chr18:63493095-63499120:63499287-63503330:+,ENSG00000206075.14,SERPINB5,SERPINB5-SE,SE,False,0.8740842261476368,0.9502442734134645,-0.0761600472658277,0.6669316988300392,0.9441426438562859,Not sig,False,NS
ENSG00000086848.15;AF:chr11:111870370-111870775:111871301:111870370-111871352:111871581:-,ENSG00000086848.15,ALG9,ALG9-AF,AF,True,0.45154130083854893,0.5276909957988888,-0.07614969496033985,0.7587634280669648,0.9608272232002899,Not sig,False,NS
ENSG00000138835.24;AL:chr9:113536918-113541320:113542089:113536918-113561607:113562118:+,ENSG00000138835.24,RGS3,RGS3-AL,AL,False,0.8797292474253781,0.8036140604588455,0.07611518696653252,0.31102682314117397,0.8250022513668794,Not sig,False,NS
ENSG00000104783.15;SE:chr19:43774619-43776541:43776636-43780703:-,ENSG00000104783.15,KCNN4,KCNN4-SE,SE,True,0.8777061919026026,0.9537677046898232,-0.07606151278722062,0.12604012010349605,0.7178026201406152,Not sig,False,NS
ENSG00000144591.20;A5:chr2:219499254-219499956:219498971-219499956:+,ENSG00000144591.20,GMPPA,GMPPA-A5,A5,False,0.9090909090909091,0.9851424022422808,-0.07605149315137172,0.6936602076370353,0.9441426438562859,Not sig,False,NS
ENSG00000105699.17;SE:chr19:35259064-35262546:35262692-35266359:+,ENSG00000105699.17,LSR,LSR-SE,SE,False,0.5150038957661658,0.5910313709578934,-0.07602747519172759,0.4670499778858912,0.8759718279451273,Not sig,False,NS
ENSG00000135341.19;A3:chr6:90560234-90561622:90560214-90561622:-,ENSG00000135341.19,MAP3K7,MAP3K7-A3,A3,False,0.7594865961228165,0.6834830925675537,0.07600350355526286,0.0032434026242075774,0.4650166514025245,Not sig,False,NS
ENSG00000095787.25;AF:chr10:28532493:28533007-28533998:28533118:28533620-28533998:+,ENSG00000095787.25,WAC,WAC-AF,AF,False,0.4625759627137459,0.3866063921052927,0.07596957060845322,0.24406604747162025,0.7766601960650348,Not sig,False,NS
ENSG00000007384.15;SE:chr16:60539-61120:61281-61385:-,ENSG00000007384.15,RHBDF1,RHBDF1-SE,SE,True,0.9240780448075226,1.0,-0.07592195519247735,0.06284009450721306,0.6599089751717417,Not sig,False,NS
ENSG00000105135.16;AF:chr19:15123576-15124925:15125095:15123576-15125656:15125722:-,ENSG00000105135.16,ILVBL,ILVBL-AF,AF,True,0.9947038856462305,0.918808490246353,0.07589539539987744,0.6782456123960454,0.9441426438562859,Not sig,False,NS
ENSG00000132507.18;AF:chr17:7307628:7307752-7309615:7307974:7308113-7309615:+,ENSG00000132507.18,EIF5A,EIF5A-AF,AF,False,0.9477508893986277,0.8718668361620582,0.07588405323656955,0.2818074598260357,0.8017067928667956,Not sig,False,NS
ENSG00000165916.9;A5:chr11:47422973-47424046:47422973-47424109:-,ENSG00000165916.9,PSMC3,PSMC3-A5,A5,True,0.814454890765667,0.890326817440703,-0.07587192667503595,0.4659901119404835,0.8759718279451273,Not sig,False,NS
ENSG00000100335.15;SE:chr22:39504534-39509422:39509571-39511288:+,ENSG00000100335.15,MIEF1,MIEF1-SE,SE,False,0.24529425305069327,0.1694752050444622,0.07581904800623107,0.2818074598260357,0.8017067928667956,Not sig,False,NS
ENSG00000124429.18;SE:chrX:85331079-85345860:85346042-85351350:-,ENSG00000124429.18,POF1B,POF1B-SE,SE,False,0.5972291457902409,0.6729471937761715,-0.07571804798593063,0.6280228037882347,0.9291448674739715,Not sig,False,NS
ENSG00000114861.24;A3:chr3:70977722-70977828:70977719-70977828:-,ENSG00000114861.24,FOXP1,FOXP1-A3,A3,False,0.6775055852073919,0.7532197485918866,-0.07571416338449466,0.24406604747162025,0.7766601960650348,Not sig,False,NS
ENSG00000143321.19;AF:chr1:156745373-156751343:156751496:156745373-156752229:156752448:-,ENSG00000143321.19,HDGF,HDGF-AF,AF,True,0.8768815057380459,0.801212260070666,0.07566924566737987,1.0,1.0,Not sig,False,NS
ENSG00000101972.20;AF:chrX:123960695:123960866-124022531:123962033:123962106-124022531:+,ENSG00000101972.20,STAG2,STAG2-AF,AF,True,0.9495873750954205,0.873946312165264,0.07564106293015649,1.0,1.0,Not sig,False,NS
ENSG00000163950.13;SE:chr4:1703700-1711874:1711990-1712130:-,ENSG00000163950.13,SLBP,SLBP-SE,SE,False,0.9991854267352172,0.9235613622189106,0.07562406451630654,0.5647462254462752,0.9111808340856169,Not sig,False,NS
ENSG00000140400.18;A3:chr15:75368198-75368483:75368159-75368483:-,ENSG00000140400.18,MAN2C1,MAN2C1-A3,A3,True,0.9067461458094355,0.8311930025169955,0.07555314329244,0.5953150323619436,0.9272897178345758,Not sig,False,NS
ENSG00000132589.16;SE:chr17:28883231-28884225:28884315-28888945:-,ENSG00000132589.16,FLOT2,FLOT2-SE,SE,True,0.8223164634711355,0.7467893726249457,0.0755270908461898,0.48270762793826705,0.8984641599235677,Not sig,False,NS
ENSG00000087206.17;AF:chr5:176982623-177006284:177006408:176982623-177006650:177006779:-,ENSG00000087206.17,UIMC1,UIMC1-AF,AF,False,0.6180422811271472,0.5425357298132308,0.07550655131391637,0.4045228859522928,0.8582222258669856,Not sig,False,NS
ENSG00000135912.11;SE:chr2:218711037-218727269:218727347-218737579:+,ENSG00000135912.11,TTLL4,TTLL4-SE,SE,False,0.5632985875466452,0.6387435810683642,-0.07544499352171896,0.24406604747162025,0.7766601960650348,Not sig,False,NS
ENSG00000174996.12;A3:chr11:66266490-66266873:66266490-66267171:+,ENSG00000174996.12,KLC2,KLC2-A3,A3,True,0.8353269783836365,0.9107627101810636,-0.07543573179742713,0.41213274294524366,0.8582222258669856,Not sig,False,NS
ENSG00000137409.21;A5:chr6:36970694-36972652:36970694-36972703:-,ENSG00000137409.21,MTCH1,MTCH1-A5,A5,True,0.8820220937232092,0.8066276018764725,0.07539449184673663,0.08742444346159517,0.6819306954207026,Not sig,False,NS
ENSG00000143252.16;SE:chr1:161323670-161328396:161328497-161340594:+,ENSG00000143252.16,SDHC,SDHC-SE,SE,False,0.8219102749119277,0.8972914815022864,-0.07538120659035874,0.35283884181177005,0.8364569925270493,Not sig,False,NS
ENSG00000008283.16;AF:chr17:63437560-63445898:63446184:63437560-63446245:63446340:-,ENSG00000008283.16,CYB561,CYB561-AF,AF,False,0.6693176059025386,0.593961890133426,0.0753557157691126,0.6280228037882347,0.9291448674739715,Not sig,False,NS
ENSG00000161547.17;RI:chr17:76734115:76735158-76736154:76736464:-,ENSG00000161547.17,SRSF2,SRSF2-RI,RI,False,0.3858742890598603,0.31064735813920574,0.07522693092065458,0.41552410437859355,0.8582222258669856,Not sig,False,NS
ENSG00000119139.21;AF:chr9:69121264:69121725-69151651:69123048:69123113-69151651:+,ENSG00000119139.21,TJP2,TJP2-AF,AF,True,0.9195591255334473,0.9947465830470724,-0.0751874575136251,0.25786563056554396,0.8017067928667956,Not sig,False,NS
ENSG00000166181.13;AL:chr11:43335994-43339241:43341996:43335994-43342433:43344529:+,ENSG00000166181.13,API5,API5-AL,AL,True,0.1257680006419027,0.20093398444366703,-0.07516598380176434,0.4670499778858912,0.8759718279451273,Not sig,False,NS
ENSG00000145907.16;AF:chr5:151771952:151772036-151786572:151772273:151772668-151786572:+,ENSG00000145907.16,G3BP1,G3BP1-AF,AF,True,0.9196474732358583,0.9947772172935587,-0.07512974405770045,0.02764231377713028,0.6299970912974008,Not sig,False,NS
ENSG00000215305.10;RI:chr20:2862579:2862710-2862807:2862934:+,ENSG00000215305.10,VPS16,VPS16-RI,RI,True,0.5000632449148872,0.4249408006059263,0.07512244430896087,0.3676102019755271,0.8364569925270493,Not sig,False,NS
ENSG00000168785.8;SE:chr4:98482175-98486738:98486884-98507678:-,ENSG00000168785.8,TSPAN5,TSPAN5-SE,SE,False,0.7995381522417864,0.8746453984436765,-0.07510724620189013,0.1964549233138368,0.7611709673104282,Not sig,False,NS
ENSG00000163719.20;SE:chr3:9690143-9697711:9697866-9701790:+,ENSG00000163719.20,MTMR14,MTMR14-SE,SE,True,0.731948220783195,0.6568435039779723,0.07510471680522268,0.5213769718413681,0.9060033674199955,Not sig,False,NS
ENSG00000166140.17;SE:chr15:40810757-40812699:40812902-40813338:+,ENSG00000166140.17,ZFYVE19,ZFYVE19-SE,SE,True,0.8392987400118163,0.9141741818362752,-0.07487544182445893,0.12465488235319723,0.7178026201406152,Not sig,False,NS
ENSG00000160679.13;RI:chr1:153636572:153636653-153638295:153638448:+,ENSG00000160679.13,CHTOP,CHTOP-RI,RI,True,0.43409748326496933,0.35923764083461696,0.07485984243035237,0.21001031991744068,0.7611709673104282,Not sig,False,NS
ENSG00000168385.18;SE:chr2:241324241-241325993:241326113-241335126:+,ENSG00000168385.18,SEPTIN2,SEPTIN2-SE,SE,True,0.9859372312087917,0.9110933635460241,0.07484386766276763,0.4551778588645599,0.8759718279451273,Not sig,False,NS
ENSG00000167220.12;A5:chr18:47134704-47136302:47134704-47136339:-,ENSG00000167220.12,HDHD2,HDHD2-A5,A5,False,0.31499428782960764,0.2402269378342002,0.07476734999540743,0.4670499778858912,0.8759718279451273,Not sig,False,NS
ENSG00000164626.9;RI:chr6:39228926:39229038-39229241:39229475:-,ENSG00000164626.9,KCNK5,KCNK5-RI,RI,True,0.925261488078475,1.0,-0.07473851192152503,0.24055456806460138,0.7766601960650348,Not sig,False,NS
ENSG00000182473.22;A5:chr17:76087720-76088060:76087720-76088464:-,ENSG00000182473.22,EXOC7,EXOC7-A5,A5,True,0.9044971266998497,0.8298061003147248,0.07469102638512493,0.8791870777377971,0.9945671607681728,Not sig,False,NS
ENSG00000020129.16;A5:chr1:35558685-35559107:35558223-35559107:+,ENSG00000020129.16,NCDN,NCDN-A5,A5,True,0.15036951107206797,0.2250559105869811,-0.07468639951491313,0.046218487394957986,0.6438483473630704,Not sig,False,NS
ENSG00000122545.21;SE:chr7:35801270-35832798:35832900-35863552:+,ENSG00000122545.21,SEPTIN7,SEPTIN7-SE,SE,False,0.3051086430054347,0.2305017058412518,0.07460693716418293,0.41552410437859355,0.8582222258669856,Not sig,False,NS
ENSG00000166311.10;RI:chr11:6393896:6394041-6394198:6394996:+,ENSG00000166311.10,SMPD1,SMPD1-RI,RI,True,0.20073892606816152,0.27531891425395616,-0.07457998818579464,0.17912428129146396,0.7387997558145967,Not sig,False,NS
ENSG00000185404.17;A3:chr2:230400242-230400955:230400242-230400982:+,ENSG00000185404.17,SP140L,SP140L-A3,A3,True,0.8605421310218845,0.7859713112287638,0.07457081979312064,0.35625176316772617,0.8364569925270493,Not sig,False,NS
ENSG00000169228.14;RI:chr5:177302128:177302178-177302397:177302496:-,ENSG00000169228.14,RAB24,RAB24-RI,RI,False,0.6197278896318961,0.6942827761733457,-0.0745548865414496,0.5788736547250479,0.9111808340856169,Not sig,False,NS
ENSG00000119777.20;SE:chr2:27035285-27035594:27035728-27035970:+,ENSG00000119777.20,TMEM214,TMEM214-SE,SE,True,0.9956018381086825,0.9210522868751907,0.07454955123349183,0.12604012010349605,0.7178026201406152,Not sig,False,NS
ENSG00000122783.17;A5:chr7:135167807-135168749:135167807-135168786:-,ENSG00000122783.17,CYREN,CYREN-A5,A5,True,0.46136053003689187,0.5358973330523811,-0.0745368030154892,0.4670499778858912,0.8759718279451273,Not sig,False,NS
ENSG00000105722.10;A5:chr19:42250565-42254978:42250565-42255104:-,ENSG00000105722.10,ERF,ERF-A5,A5,False,0.7683496191768007,0.693918464877982,0.07443115429881864,0.656016334652239,0.9441426438562859,Not sig,False,NS
ENSG00000110880.11;SE:chr12:108678394-108701124:108701323-108731429:-,ENSG00000110880.11,CORO1C,CORO1C-SE,SE,True,0.8868883307930903,0.8124711484317158,0.07441718236137451,0.6106452550902564,0.9291448674739715,Not sig,False,NS
ENSG00000101255.12;AF:chr20:380760:381169-388011:381246:381500-388011:+,ENSG00000101255.12,TRIB3,TRIB3-AF,AF,False,0.9904945125839645,0.9160963016823933,0.07439821090157117,0.9621796295423949,1.0,Not sig,False,NS
ENSG00000110200.9;A3:chr11:72111286-72111412:72111281-72111412:-,ENSG00000110200.9,ANAPC15,ANAPC15-A3,A3,False,0.3599781503591862,0.2855926282517717,0.0743855221074145,0.5788736547250479,0.9111808340856169,Not sig,False,NS
ENSG00000143373.18;SE:chr1:151282395-151283188:151283318-151286275:+,ENSG00000143373.18,ZNF687,ZNF687-SE,SE,True,0.3179929712364756,0.3923460439204087,-0.07435307268393315,0.32286598850066345,0.8250022513668794,Not sig,False,NS
ENSG00000147955.18;A3:chr9:34637089-34637220:34635858-34637220:-,ENSG00000147955.18,SIGMAR1,SIGMAR1-A3,A3,True,0.8786436073051392,0.9529937541312651,-0.07435014682612584,0.6669316988300392,0.9441426438562859,Not sig,False,NS
ENSG00000157654.19;SE:chr9:110138539-110156319:110156497-110168399:+,ENSG00000157654.19,PALM2AKAP2,PALM2AKAP2-SE,SE,False,0.6269497171047429,0.7012870703665595,-0.07433735326181656,0.41552410437859355,0.8582222258669856,Not sig,False,NS
ENSG00000115073.8;RI:chr2:97658427:97658643-97658879:97659003:-,ENSG00000115073.8,ACTR1B,ACTR1B-RI,RI,True,0.28587480231698564,0.21154622242971413,0.07432857988727151,0.2818074598260357,0.8017067928667956,Not sig,False,NS
ENSG00000106617.15;A3:chr7:151595454-151632069:151595451-151632069:-,ENSG00000106617.15,PRKAG2,PRKAG2-A3,A3,True,0.8311959985146783,0.9055030227009978,-0.07430702418631951,0.07150228512457615,0.6599089751717417,Not sig,False,NS
ENSG00000213928.10;RI:chr14:24164063:24164134-24164614:24164955:+,ENSG00000213928.10,IRF9,IRF9-RI,RI,False,0.47922618781925086,0.4050000637223972,0.07422612409685364,0.3676102019755271,0.8364569925270493,Not sig,False,NS
ENSG00000168214.22;MX:chr4:26319888-26320700:26320815-26386353:26319888-26362446:26362628-26386353:+,ENSG00000168214.22,RBPJ,RBPJ-MX,MX,False,0.7258356878496662,0.8,-0.07416431215033381,0.8444613551979263,0.9945671607681728,Not sig,False,NS
ENSG00000116260.17;A5:chr1:180196890-180197333:180196599-180197333:+,ENSG00000116260.17,QSOX1,QSOX1-A5,A5,True,0.11571529137336337,0.041581016410035476,0.07413427496332789,0.566912398131769,0.9111808340856169,Not sig,False,NS
ENSG00000106009.16;SE:chr7:2543962-2544909:2545056-2547324:-,ENSG00000106009.16,BRAT1,BRAT1-SE,SE,True,0.9821892400322023,0.9080772448454264,0.07411199518677591,0.6287810394311641,0.9291448674739715,Not sig,False,NS
ENSG00000138074.15;SE:chr2:27206093-27206483:27206534-27206877:-,ENSG00000138074.15,SLC5A6,SLC5A6-SE,SE,True,0.8880214196142536,0.9621171295951432,-0.07409570998088955,0.35367084560287537,0.8364569925270493,Not sig,False,NS
ENSG00000100031.19;SE:chr22:24608023-24609965:24610033-24610358:+,ENSG00000100031.19,GGT1,GGT1-SE,SE,True,0.884300080269613,0.8102237462684592,0.07407633400115388,0.488661290622056,0.9060033674199955,Not sig,False,NS
ENSG00000183291.18;SE:chr1:86863605-86868053:86868102-86880662:-,ENSG00000183291.18,SELENOF,SELENOF-SE,SE,True,0.883534545346906,0.8094865654341652,0.07404797991274081,0.24406604747162025,0.7766601960650348,Not sig,False,NS
ENSG00000136270.14;A5:chr7:45109287-45111643:45109287-45111664:-,ENSG00000136270.14,TBRG4,TBRG4-A5,A5,True,0.7362704330273978,0.8103001282909479,-0.07402969526355008,0.21001031991744068,0.7611709673104282,Not sig,False,NS
ENSG00000110619.18;SE:chr11:3042256-3047753:3048001-3057343:-,ENSG00000110619.18,CARS1,CARS1-SE,SE,False,0.24985044242912194,0.17584578474832896,0.07400465768079298,0.01673300899307091,0.5696969821066827,Not sig,False,NS
ENSG00000137500.10;A5:chr11:83280260-83285553:83280260-83285873:-,ENSG00000137500.10,CCDC90B,CCDC90B-A5,A5,False,0.7454731784372125,0.6714991023764435,0.073974076060769,0.5213769718413681,0.9060033674199955,Not sig,False,NS
ENSG00000084234.18;A5:chr11:130070082-130109429:130070037-130109429:+,ENSG00000084234.18,APLP2,APLP2-A5,A5,True,0.9259611644275422,0.9999192128272908,-0.07395804839974862,0.818942903097099,0.9845795458619079,Not sig,False,NS
ENSG00000132670.21;SE:chr20:2873760-2923207:2923285-2947982:+,ENSG00000132670.21,PTPRA,PTPRA-SE,SE,False,0.699558541675532,0.7734700523190329,-0.07391151064350088,0.6904942570883164,0.9441426438562859,Not sig,False,NS
ENSG00000006704.11;A5:chr7:74601180-74602365:74601177-74602365:+,ENSG00000006704.11,GTF2IRD1,GTF2IRD1-A5,A5,False,0.9258678415187096,0.8520617490019802,0.07380609251672943,0.498860023519517,0.9060033674199955,Not sig,False,NS
ENSG00000089159.17;A3:chr12:120215417-120221623:120215273-120221623:-,ENSG00000089159.17,PXN,PXN-A3,A3,True,0.34849455533443857,0.42229350464456733,-0.07379894931012876,0.32286598850066345,0.8250022513668794,Not sig,False,NS
ENSG00000132589.16;AF:chr17:28889026-28896978:28897490:28889026-28897526:28897733:-,ENSG00000132589.16,FLOT2,FLOT2-AF,AF,True,0.16894524854469617,0.2426970571434567,-0.07375180859876054,0.5788736547250479,0.9111808340856169,Not sig,False,NS
ENSG00000009950.16;AF:chr7:73616177-73624200:73624522:73616177-73647746:73647905:-,ENSG00000009950.16,MLXIPL,MLXIPL-AF,AF,True,0.5261865580535935,0.5998982584754177,-0.07371170042182418,0.5651862987901766,0.9111808340856169,Not sig,False,NS
ENSG00000156162.16;SE:chr8:94726441-94734630:94734754-94738369:+,ENSG00000156162.16,DPY19L4,DPY19L4-SE,SE,False,0.4468135564438851,0.5204933515166449,-0.07367979507275979,0.2818074598260357,0.8017067928667956,Not sig,False,NS
ENSG00000162433.15;AF:chr1:65148203:65148552-65190710:65149002:65149140-65190710:+,ENSG00000162433.15,AK4,AK4-AF,AF,False,0.9263939391122379,1.0,-0.07360606088776211,0.10087987959547001,0.6897155250950491,Not sig,False,NS
ENSG00000185825.17;AF:chrX:153723288-153723508:153724066:153723288-153724201:153724383:-,ENSG00000185825.17,BCAP31,BCAP31-AF,AF,False,0.95539971649079,0.8818220907940777,0.07357762569671233,0.12737726669615215,0.7178026201406152,Not sig,False,NS
ENSG00000162231.14;RI:chr11:62798539:62798575-62800377:62800486:-,ENSG00000162231.14,NXF1,NXF1-RI,RI,False,0.7954112124626467,0.7218577815121038,0.0735534309505429,0.5213769718413681,0.9060033674199955,Not sig,False,NS
ENSG00000114098.18;SE:chr3:138188530-138209817:138209893-138221926:+,ENSG00000114098.18,ARMC8,ARMC8-SE,SE,False,0.7442150689201801,0.670667105125524,0.07354796379465611,0.9660916998378299,1.0,Not sig,False,NS
ENSG00000173801.17;A5:chr17:41771862-41786346:41771862-41786503:-,ENSG00000173801.17,JUP,JUP-A5,A5,True,0.8897703444178331,0.9633110286236877,-0.07354068420585458,1.0,1.0,Not sig,False,NS
ENSG00000040531.16;AF:chr17:3636459:3636703-3637107:3636729:3636887-3637107:+,ENSG00000040531.16,CTNS,CTNS-AF,AF,False,0.47306194418030456,0.5465633392853093,-0.07350139510500475,0.5067305380786457,0.9060033674199955,Not sig,False,NS
ENSG00000117266.16;A5:chr1:205504878-205523147:205504796-205523147:+,ENSG00000117266.16,CDK18,CDK18-A5,A5,False,0.36981737541600795,0.2964075395486715,0.07340983586733646,1.0,1.0,Not sig,False,NS
ENSG00000144524.18;AF:chr2:231781671:231781883-231788555:231786383:231786538-231788555:+,ENSG00000144524.18,COPS7B,COPS7B-AF,AF,False,0.6546655049588307,0.7280579971688279,-0.07339249220999722,0.5374648280465164,0.9111808340856169,Not sig,False,NS
ENSG00000145730.21;SE:chr5:103019843-103028185:103028238-103028887:+,ENSG00000145730.21,PAM,PAM-SE,SE,True,0.8556680303684437,0.7822909269055929,0.07337710346285087,0.4999486540531252,0.9060033674199955,Not sig,False,NS
ENSG00000181704.12;SE:chrX:68499123-68511849:68511977-68513327:+,ENSG00000181704.12,YIPF6,YIPF6-SE,SE,False,0.8527660640094873,0.7793989863359589,0.07336707767352835,0.5213769718413681,0.9060033674199955,Not sig,False,NS
ENSG00000101558.14;SE:chr18:9937066-9944924:9945058-9950395:+,ENSG00000101558.14,VAPA,VAPA-SE,SE,False,0.7758186661575176,0.7024518322915082,0.0733668338660094,0.2818074598260357,0.8017067928667956,Not sig,False,NS
ENSG00000140105.18;AF:chr14:100369258-100375283:100375347:100369258-100376260:100376805:-,ENSG00000140105.18,WARS1,WARS1-AF,AF,False,0.8429738452778276,0.7696432301537186,0.07333061512410899,1.0,1.0,Not sig,False,NS
